
========================================================================
                       optimization routine : 8
                     set of starting values : 1
========================================================================
theta2 starting values:
   -2.586421   -0.616377    0.227579   -0.715240   -0.990075   -0.381565    0.358318    0.611703    0.734786    0.618955   -1.817857   -1.368475    0.484120


Iter     f-count          f(x)      MeshSize     Method
  145     2822        19.8493       0.01563     Successful Poll
  146     2852        19.8312        0.0625     Successful Poll
  147     2892        19.8312       0.01563     Refine Mesh
  148     2932        19.8312      0.003906     Refine Mesh
  149     2934        19.8302      0.003906     Successful Search
  150     2966        19.8175       0.01563     Successful Poll

Iter     f-count        f(x)       MeshSize      Method
  151     3006        19.8175      0.003906     Refine Mesh
  152     3040        19.8112       0.01563     Successful Poll
  153     3080        19.8112      0.003906     Refine Mesh
  154     3120        19.8112     0.0009766     Refine Mesh
  155     3129        19.6603     0.0009766     Successful Search
  156     3133        19.6562     0.0009766     Successful Search
  157     3149        19.5207      0.003906     Successful Poll
  158     3156        19.3327      0.003906     Successful Search
  159     3158        19.3199      0.003906     Successful Search
  160     3186        19.2658       0.01563     Successful Poll
  161     3203        19.2546        0.0625     Successful Poll
  162     3231        19.2274          0.25     Successful Poll
  163     3270        19.2274        0.0625     Refine Mesh
  164     3298        19.2138          0.25     Successful Poll
  165     3337        19.2138        0.0625     Refine Mesh
  166     3377        19.2138       0.01563     Refine Mesh
  167     3383        19.2111       0.01563     Successful Search
  168     3402        19.1512        0.0625     Successful Poll
  169     3442        19.1512       0.01563     Refine Mesh
  170     3448        19.1333       0.01563     Successful Search
  171     3488        19.1333      0.003906     Refine Mesh
  172     3528        19.1333     0.0009766     Refine Mesh
  173     3531        19.0868     0.0009766     Successful Search
  174     3533        19.0699     0.0009766     Successful Search
  175     3535        19.0615     0.0009766     Successful Search
  176     3547         18.839     0.0009766     Successful Search
  177     3553        18.8364     0.0009766     Successful Search
  178     3580        18.8254      0.003906     Successful Poll
  179     3582        18.7745      0.003906     Successful Search
  180     3601        18.7674       0.01563     Successful Poll

Iter     f-count        f(x)       MeshSize      Method
  181     3634        18.6315        0.0625     Successful Poll
  182     3642        18.6243        0.0625     Successful Search
  183     3682        18.6243       0.01563     Refine Mesh
  184     3722        18.6243      0.003906     Refine Mesh
  185     3733        18.5618      0.003906     Successful Search
  186     3737        18.5529      0.003906     Successful Search
  187     3777        18.5529     0.0009766     Refine Mesh
  188     3779        18.5521     0.0009766     Successful Search
  189     3802        18.5148      0.003906     Successful Poll
  190     3808        18.5115      0.003906     Successful Search
  191     3841        18.4966       0.01563     Successful Poll
  192     3881        18.4966      0.003906     Refine Mesh
  193     3893        18.4068      0.003906     Successful Search
  194     3909        18.3275       0.01563     Successful Poll
  195     3930        18.3128        0.0625     Successful Poll
  196     3970        18.3128       0.01563     Refine Mesh
  197     3987        18.1908        0.0625     Successful Poll
  198     4000        18.1908       0.01563     Refine Mesh
Maximum number of function evaluations exceeded: increase options.MaxFunEvals.

Obj. function:	     18.1908

theta1:	  -33.075793   -3.475454    0.331970   -1.504055   -1.766094    2.300596   -0.002686   -1.654803   -1.520788   -0.378825   -0.845837   -0.199520   -3.548924   -1.298107   -0.086902    0.383523    1.246983   -1.169359   -1.608516   -0.186740    0.712936    0.987704   -1.800173   -0.589639   -0.627293

theta2	    0.443018    1.001280   -0.015409    0.212640    2.342105    5.670432   -0.160895    2.031256    0.065376    2.270023    0.005646   -2.630249   15.641459

gradient-analytical
            4.5346
           -1.2861
          349.2059
            3.8841
